employee_id,department,job_level,experience_years,on_time_delivery_rate,bug_count,training_hours,avg_login_hours,peer_score,manager_score,target_perf_band
EMP_00323,Marketing,Mid,19.1,0.74,0,12,9.6,2.4,3.8,High
EMP_00324,Engineering,Lead,1.1,0.45,12,15,6.9,3.3,2.9,Low
EMP_00325,HR,Junior,4.4,0.31,2,13,8.7,2.9,2.9,Low
EMP_00326,Marketing,Mid,5.2,0.61,1,23,9.2,4.4,3.2,Medium
EMP_00327,Sales,Junior,8.6,0.86,1,18,7.2,3.0,2.9,Medium
EMP_00328,Sales,Junior,5.0,0.48,1,23,9.6,3.1,4.1,Medium
EMP_00329,Sales,Mid,10.1,0.81,0,18,9.3,2.8,4.2,Medium
EMP_00330,Engineering,Mid,17.5,0.63,9,16,7.6,3.5,4.5,Medium
EMP_00331,Engineering,Junior,14.4,0.76,10,13,6.2,3.4,3.2,Medium
EMP_00332,Marketing,Mid,11.8,0.82,0,9,9.1,4.7,4.4,High
EMP_00333,Engineering,Junior,2.2,0.52,12,13,11.1,3.5,4.8,High
EMP_00334,Engineering,Mid,14.0,0.77,10,21,8.6,4.6,2.4,Medium
EMP_00335,Engineering,Lead,3.7,0.57,12,21,9.2,4.7,3.1,Medium
EMP_00336,Engineering,Lead,15.8,0.86,9,11,6.5,3.2,3.4,Medium
EMP_00337,Customer Support,Mid,5.4,0.69,1,17,8.1,3.4,4.2,Medium
EMP_00338,Marketing,Mid,8.6,0.69,1,8,8.0,3.0,4.6,Medium
EMP_00339,Sales,Lead,7.3,0.91,1,17,6.9,2.5,2.1,Low
EMP_00340,Engineering,Junior,17.2,0.87,9,14,8.9,5.0,3.0,Medium
EMP_00341,Sales,Senior,3.0,0.53,2,16,8.8,3.0,4.4,Medium
EMP_00342,Sales,Lead,11.5,0.7,0,16,7.8,2.8,2.8,Medium
EMP_00343,Engineering,Junior,3.3,0.62,12,19,8.2,2.7,4.1,Medium
EMP_00344,Sales,Junior,14.2,0.75,0,15,11.3,3.0,4.0,Medium
EMP_00345,Engineering,Lead,18.1,1.0,9,16,7.3,3.3,4.1,High
EMP_00346,Sales,Mid,9.0,0.75,1,14,6.5,4.5,4.1,High
EMP_00347,Sales,Junior,10.0,0.39,0,14,6.5,5.0,3.2,Medium
EMP_00348,Engineering,Junior,18.6,0.7,9,15,8.6,1.8,3.3,Low
EMP_00349,Engineering,Mid,10.7,0.42,10,14,4.4,4.8,3.2,Low
EMP_00350,Sales,Mid,10.0,0.65,0,20,7.4,4.8,3.7,High
EMP_00351,Sales,Senior,11.8,0.42,0,10,6.7,3.0,1.8,Low
EMP_00352,Customer Support,Lead,13.9,0.61,0,17,8.1,2.8,3.9,Medium
EMP_00353,Marketing,Junior,2.6,0.4,2,20,8.1,3.9,4.9,Medium
EMP_00354,Engineering,Mid,16.5,0.82,9,19,8.7,3.0,3.7,Medium
EMP_00355,Engineering,Mid,9.0,0.69,11,18,9.1,4.7,3.4,Medium
EMP_00356,Sales,Mid,1.9,0.66,2,13,9.9,3.9,3.6,Medium
EMP_00357,Engineering,Junior,15.8,0.74,9,17,7.7,2.9,3.9,Low
EMP_00358,Sales,Lead,7.9,0.47,1,16,7.2,3.7,4.4,High
EMP_00359,Customer Support,Senior,2.5,0.7,2,12,9.5,3.6,3.4,High
EMP_00360,Sales,Mid,12.9,1.0,0,14,5.7,2.0,3.4,Medium
EMP_00361,Engineering,Mid,17.7,0.84,9,11,9.3,2.7,2.4,Low
EMP_00362,Sales,Junior,17.8,0.71,0,17,8.4,3.0,3.5,Medium
EMP_00363,Sales,Mid,19.2,0.58,0,16,8.9,3.8,2.5,Medium
EMP_00364,Sales,Mid,17.4,0.64,0,15,8.7,4.0,3.1,Medium
EMP_00365,Customer Support,Mid,0.5,0.67,2,11,8.4,4.5,4.2,High
EMP_00366,Engineering,Lead,7.9,0.84,11,20,8.5,2.9,4.3,Medium
EMP_00367,HR,Mid,16.5,0.8,0,14,6.5,2.3,3.9,Medium
EMP_00368,Customer Support,Mid,7.6,0.8,1,17,7.2,2.8,4.5,High
EMP_00369,Engineering,Senior,12.2,0.83,10,14,10.9,2.9,2.2,Low
EMP_00370,Engineering,Junior,12.3,0.8,10,18,9.2,2.9,4.8,Medium
EMP_00371,Engineering,Mid,7.6,0.58,11,21,9.8,3.5,2.8,Low
EMP_00372,Engineering,Mid,18.1,0.81,9,9,7.7,4.1,3.7,High
EMP_00373,Engineering,Mid,10.3,0.58,10,13,8.3,3.2,3.0,Low
EMP_00374,Marketing,Senior,9.6,0.7,1,18,9.0,3.9,3.7,Medium
EMP_00375,Engineering,Mid,20.0,0.85,8,15,10.0,4.3,3.5,High
EMP_00376,Engineering,Senior,10.1,0.95,10,15,8.0,3.5,4.4,High
EMP_00377,Customer Support,Mid,4.0,0.44,2,22,8.9,2.6,5.0,Medium
EMP_00378,Engineering,Mid,10.5,0.78,10,19,9.3,3.3,4.2,Medium
EMP_00379,Customer Support,Senior,16.4,0.99,0,12,9.6,4.3,3.4,High
EMP_00380,Engineering,Junior,15.6,0.87,9,21,7.9,4.0,4.7,High
EMP_00381,Engineering,Junior,15.9,0.88,9,14,10.1,2.6,2.1,Low
EMP_00382,Marketing,Mid,14.3,0.83,0,26,6.1,4.4,3.0,High
EMP_00383,Sales,Junior,5.5,0.85,1,11,6.5,3.2,3.3,Medium
EMP_00384,Customer Support,Junior,17.3,0.61,0,15,8.9,2.6,3.3,Medium
EMP_00385,Marketing,Mid,17.9,0.57,0,10,8.9,3.5,2.9,Low
EMP_00386,Customer Support,Mid,4.3,0.64,2,14,7.8,2.3,4.1,Medium
EMP_00387,Engineering,Mid,3.0,0.31,12,16,7.5,4.0,3.5,Medium
EMP_00388,Engineering,Lead,19.5,0.98,9,12,7.6,4.4,3.4,High
EMP_00389,Marketing,Mid,17.4,0.96,0,12,6.9,2.7,4.6,Medium
EMP_00390,Customer Support,Senior,17.9,0.71,0,16,8.1,3.4,3.1,Medium
EMP_00391,HR,Junior,17.8,0.72,0,15,5.9,4.2,4.3,High
EMP_00392,Sales,Mid,11.1,0.7,0,17,9.9,2.4,3.3,Low
EMP_00393,Engineering,Senior,13.1,0.74,10,15,8.8,2.5,3.3,Medium
EMP_00394,Marketing,Mid,11.1,0.73,0,23,10.1,3.3,2.9,Medium
EMP_00395,Engineering,Senior,1.5,0.7,12,9,8.4,3.3,2.3,Low
EMP_00396,Customer Support,Mid,15.0,0.72,0,16,8.1,3.5,3.0,Medium
EMP_00397,Customer Support,Junior,10.4,0.85,0,13,8.4,3.4,2.1,Low
EMP_00398,Sales,Mid,13.1,0.8,0,15,7.2,2.4,3.7,Medium
EMP_00399,Marketing,Mid,10.3,0.61,0,12,6.3,2.2,3.2,Low
EMP_00400,Marketing,Senior,10.1,0.9,0,21,6.7,2.4,4.4,High
EMP_00401,Engineering,Junior,3.8,0.43,12,20,7.6,3.9,2.9,Low
EMP_00402,Customer Support,Lead,5.9,0.65,1,14,6.9,4.3,3.3,Medium
EMP_00403,Sales,Lead,3.6,0.78,2,12,10.2,3.4,4.5,Medium
EMP_00404,Customer Support,Junior,4.3,0.53,2,18,7.1,4.1,4.2,High
EMP_00405,Engineering,Mid,19.5,0.84,9,14,8.8,3.0,3.6,Medium
EMP_00406,Customer Support,Senior,3.5,0.72,2,16,9.1,3.2,2.7,Medium
EMP_00407,Engineering,Lead,5.8,0.53,11,23,10.1,4.2,4.0,Medium
EMP_00408,Engineering,Mid,12.0,0.71,10,26,9.2,3.9,3.3,High
EMP_00409,Customer Support,Mid,12.4,0.7,0,17,7.9,3.6,3.1,High
EMP_00410,Engineering,Mid,3.5,0.55,12,16,10.8,3.4,4.6,Medium
EMP_00411,Engineering,Mid,16.0,1.0,9,13,6.3,2.6,4.7,High
EMP_00412,HR,Junior,15.8,0.64,0,14,6.8,3.6,2.8,Medium
EMP_00413,HR,Senior,5.1,0.8,1,11,8.5,3.7,4.9,High
EMP_00414,Sales,Junior,6.1,0.6,1,14,8.3,5.0,3.4,High
EMP_00415,Sales,Junior,18.8,0.63,0,21,9.4,3.4,4.1,Medium
EMP_00416,Sales,Mid,16.6,0.78,0,18,8.4,3.2,5.0,Medium
EMP_00417,Engineering,Mid,14.1,0.84,10,17,8.8,3.7,3.4,High
EMP_00418,Engineering,Mid,2.1,0.76,12,13,9.7,4.7,3.7,Medium
EMP_00419,Marketing,Mid,8.7,0.92,1,9,8.4,3.8,4.1,High
EMP_00420,Marketing,Mid,11.4,1.0,0,20,9.2,3.4,4.8,High
EMP_00421,Marketing,Junior,4.2,0.68,2,16,7.1,2.9,3.5,Medium
EMP_00422,Marketing,Mid,9.2,0.59,1,18,7.2,2.8,4.1,Medium
EMP_00423,Engineering,Lead,12.2,0.79,10,13,9.5,4.1,2.9,Medium
EMP_00424,Sales,Mid,6.9,0.63,1,19,8.4,3.3,2.3,Low
EMP_00425,Engineering,Mid,15.7,0.9,9,20,8.5,5.0,3.0,High
EMP_00426,Sales,Mid,16.9,0.57,0,19,7.2,3.6,3.0,Medium
EMP_00427,Sales,Lead,6.8,1.0,1,18,7.6,3.9,4.3,High
EMP_00428,Customer Support,Junior,16.9,0.9,0,9,8.6,3.1,3.4,Medium
EMP_00429,Engineering,Mid,2.5,0.37,12,14,7.7,2.8,3.0,Low
EMP_00430,Engineering,Senior,16.8,0.66,9,8,6.9,4.1,2.8,Low
EMP_00431,Engineering,Mid,3.5,0.76,12,18,6.9,4.5,3.2,Medium
EMP_00432,Marketing,Junior,2.1,0.8,2,18,7.2,2.7,4.2,High
EMP_00433,Sales,Mid,13.0,0.54,0,16,7.7,2.9,2.8,Low
EMP_00434,Engineering,Junior,9.7,0.8,11,18,7.8,3.0,3.4,Low
EMP_00435,Engineering,Mid,18.2,0.49,9,11,10.6,4.0,3.2,Medium
EMP_00436,Marketing,Senior,7.6,0.66,1,14,9.6,3.8,3.8,Medium
EMP_00437,Engineering,Junior,6.1,0.83,11,14,8.6,3.4,5.0,High
EMP_00438,Customer Support,Senior,10.3,0.62,0,14,11.0,2.9,3.0,Low
EMP_00439,Marketing,Junior,9.4,0.47,1,15,8.0,4.8,3.8,Medium
EMP_00440,Engineering,Senior,7.2,0.69,11,18,8.9,4.3,3.5,Medium
EMP_00441,Engineering,Mid,14.0,0.65,10,16,8.7,1.9,3.1,Low
EMP_00442,HR,Junior,15.3,0.85,0,14,8.9,4.2,3.5,High
EMP_00443,Engineering,Junior,17.1,0.64,9,15,7.1,3.3,5.0,High
EMP_00444,Engineering,Lead,19.5,0.68,9,18,7.7,3.0,3.4,Medium
EMP_00445,Customer Support,Junior,5.7,0.35,1,18,7.0,4.1,3.4,Low
EMP_00446,Customer Support,Junior,14.5,0.77,0,14,8.8,3.8,3.2,Medium
EMP_00447,HR,Mid,8.2,0.66,1,17,8.2,3.6,3.8,Medium
EMP_00448,Marketing,Mid,13.7,0.56,0,13,5.4,2.8,2.7,Low
EMP_00449,Engineering,Mid,9.8,0.73,11,17,9.0,4.3,3.6,Medium
EMP_00450,Engineering,Junior,19.9,0.95,9,15,8.5,2.5,3.9,High
EMP_00451,Marketing,Junior,14.7,0.71,0,18,10.8,4.1,2.8,Medium
EMP_00452,Sales,Junior,19.1,0.83,0,18,9.6,3.6,4.8,High
EMP_00453,Sales,Junior,16.8,0.81,0,17,9.9,3.5,4.7,High
EMP_00454,Customer Support,Mid,18.1,0.6,0,14,6.5,3.1,5.0,High
EMP_00455,Engineering,Senior,16.4,1.0,9,11,9.9,3.6,4.0,High
EMP_00456,Sales,Junior,9.5,0.62,1,19,7.9,2.4,3.8,High
EMP_00457,Engineering,Mid,5.4,0.75,11,16,7.2,4.5,3.4,Medium
EMP_00458,Sales,Mid,7.7,0.79,1,18,4.7,3.2,3.6,Medium
EMP_00459,Engineering,Lead,0.9,0.59,12,11,10.2,2.9,4.2,Medium
EMP_00460,Engineering,Lead,10.7,0.8,10,17,7.8,3.3,3.5,Low
EMP_00461,Engineering,Senior,10.3,0.74,10,12,8.0,3.2,3.4,Low
EMP_00462,Sales,Junior,10.7,0.49,0,10,8.7,4.5,3.9,High
EMP_00463,Marketing,Junior,19.5,0.75,0,12,11.0,2.1,3.0,Medium
EMP_00464,Sales,Mid,18.3,0.69,0,23,7.9,3.4,4.8,High
EMP_00465,HR,Junior,3.7,0.57,2,9,8.2,4.8,3.5,Medium
EMP_00466,Engineering,Mid,7.7,0.48,11,15,9.7,3.6,4.1,Low
EMP_00467,Engineering,Senior,8.8,0.86,11,13,7.8,3.7,2.9,Low
EMP_00468,Customer Support,Senior,7.5,0.92,1,22,7.0,3.5,3.5,Medium
EMP_00469,Engineering,Senior,16.1,0.91,9,14,4.9,3.0,3.2,Medium
EMP_00470,HR,Mid,10.7,0.9,0,10,10.2,3.9,3.2,High
EMP_00471,Engineering,Mid,11.7,0.67,10,10,8.6,3.3,2.6,Low
EMP_00472,HR,Mid,17.1,0.68,0,16,9.0,3.6,4.3,High
EMP_00473,Engineering,Junior,16.2,0.65,9,11,7.5,3.9,3.9,Low
EMP_00474,Customer Support,Senior,3.1,0.73,2,14,9.2,3.9,2.4,Medium
EMP_00475,Sales,Junior,14.4,0.78,0,15,7.3,3.6,3.3,Medium
EMP_00476,HR,Mid,9.0,0.68,1,8,8.4,4.2,3.3,Medium
EMP_00477,Engineering,Mid,6.2,0.86,11,13,8.4,4.3,3.8,High
EMP_00478,Sales,Mid,1.5,0.68,2,15,9.9,4.1,3.4,High
EMP_00479,HR,Senior,10.0,0.57,0,11,9.2,4.3,4.4,Medium
EMP_00480,Sales,Mid,7.4,0.57,1,20,7.3,4.6,4.3,High
EMP_00481,Sales,Senior,5.4,0.76,1,18,9.1,2.5,5.0,Medium
EMP_00482,Marketing,Junior,14.0,0.9,0,16,7.6,5.0,1.7,Low
EMP_00483,Sales,Mid,15.5,0.84,0,15,7.0,3.6,4.6,High
EMP_00484,Sales,Senior,5.3,0.94,1,12,9.0,3.3,4.1,High
EMP_00485,Sales,Mid,1.5,0.86,2,12,8.5,3.6,3.4,Medium
EMP_00486,Customer Support,Lead,17.1,0.84,0,21,6.4,2.3,3.3,High
EMP_00487,Engineering,Junior,0.7,0.48,12,11,7.4,3.7,3.4,Low
EMP_00488,Engineering,Mid,18.8,0.59,9,15,9.3,2.9,3.7,Low
EMP_00489,HR,Mid,12.7,0.67,0,20,8.8,3.6,3.1,Medium
EMP_00490,Customer Support,Lead,6.8,0.78,1,21,8.8,3.6,2.2,Medium
EMP_00491,Sales,Junior,5.3,0.93,1,22,11.0,3.0,3.1,Medium
EMP_00492,Sales,Senior,0.7,0.67,2,22,9.7,2.1,3.3,Low
EMP_00493,Engineering,Mid,5.1,0.83,11,14,8.0,3.7,4.0,High
EMP_00494,Engineering,Junior,3.2,0.6,12,13,7.6,3.5,2.5,Low
EMP_00495,Sales,Mid,12.4,0.82,0,12,7.2,3.7,4.0,High
EMP_00496,Engineering,Mid,3.7,0.76,12,15,7.5,3.2,2.5,Medium
EMP_00497,Sales,Mid,10.8,0.41,0,21,5.8,3.0,3.8,Medium
EMP_00498,Engineering,Senior,12.0,0.66,10,8,6.4,3.3,3.9,Medium
EMP_00499,HR,Mid,6.3,0.81,1,12,9.2,3.6,3.4,Medium
EMP_00500,HR,Mid,1.2,0.65,2,14,10.5,4.0,3.5,Medium
EMP_00501,Marketing,Mid,1.2,0.43,2,16,8.3,2.9,4.1,Medium
EMP_00502,Sales,Junior,1.0,0.25,2,13,7.1,4.1,3.0,Low
EMP_00503,Engineering,Junior,14.9,0.69,10,19,3.1,4.0,3.7,Medium
EMP_00504,Customer Support,Mid,6.7,0.66,1,8,10.8,3.9,3.2,Medium
EMP_00505,Marketing,Mid,16.0,0.63,0,10,6.2,5.0,4.7,High
EMP_00506,Engineering,Junior,8.9,0.71,11,10,6.0,2.1,3.9,Low
EMP_00507,Customer Support,Mid,9.3,0.77,1,11,7.8,5.0,2.7,High
EMP_00508,Customer Support,Mid,10.5,0.81,0,11,8.1,3.0,5.0,High
EMP_00509,Customer Support,Junior,14.4,0.39,0,20,8.2,3.7,4.3,High
EMP_00510,Marketing,Mid,5.8,0.46,1,9,6.9,3.5,2.5,Low
EMP_00511,Sales,Junior,2.9,0.58,2,16,8.8,2.4,2.3,Low
EMP_00512,Sales,Lead,11.3,0.8,0,14,7.4,3.9,2.5,Medium
EMP_00513,Customer Support,Senior,6.9,0.74,1,12,7.5,4.2,2.7,Medium
EMP_00514,Customer Support,Senior,9.1,0.76,1,13,7.8,3.8,3.6,Medium
EMP_00515,Engineering,Junior,13.1,0.67,10,21,7.2,2.3,3.6,Low
EMP_00516,Engineering,Senior,10.1,0.65,10,17,6.3,2.5,4.1,Low
EMP_00517,Engineering,Senior,12.6,0.62,10,32,6.4,2.9,3.3,Medium
EMP_00518,Customer Support,Senior,11.1,0.83,0,17,6.5,4.5,3.3,High
EMP_00519,HR,Junior,14.9,0.61,0,15,8.9,3.6,3.6,Medium
EMP_00520,Engineering,Mid,14.3,0.87,10,14,8.8,1.9,4.4,Medium
EMP_00521,Sales,Senior,10.9,0.74,0,14,7.8,5.0,2.0,Medium
EMP_00522,Engineering,Mid,13.7,0.73,10,13,7.9,4.7,3.3,Medium
EMP_00523,HR,Mid,17.5,0.68,0,21,10.0,2.6,4.6,High
EMP_00524,Customer Support,Mid,8.9,0.49,1,14,9.0,3.2,3.6,Medium
EMP_00525,Customer Support,Mid,8.5,0.59,1,17,10.5,3.3,3.3,Medium
EMP_00526,Sales,Junior,15.4,0.7,0,9,7.3,3.9,2.8,Medium
EMP_00527,Sales,Mid,11.9,0.36,0,10,6.5,3.7,4.2,Medium
EMP_00528,Engineering,Junior,1.9,0.59,12,12,9.7,3.0,3.1,Low
EMP_00529,Engineering,Mid,17.9,0.92,9,24,8.2,4.5,3.1,Medium
EMP_00530,Customer Support,Junior,1.1,0.7,2,22,7.0,4.9,4.6,High
EMP_00531,Customer Support,Mid,15.1,0.68,0,18,8.9,3.5,2.7,Medium
EMP_00532,HR,Junior,15.3,0.76,0,13,7.1,3.0,4.8,Medium
EMP_00533,HR,Mid,19.1,0.71,0,21,9.2,4.8,3.6,High
EMP_00534,Sales,Senior,1.6,0.64,2,12,8.9,1.7,3.5,Low
EMP_00535,Marketing,Junior,12.1,0.95,0,19,7.9,2.8,3.7,High
EMP_00536,Customer Support,Junior,8.8,0.83,1,15,5.7,4.3,3.5,Medium
EMP_00537,Customer Support,Junior,6.9,0.75,1,12,6.8,4.6,3.1,High
EMP_00538,Engineering,Senior,2.3,0.55,12,19,10.5,3.2,3.8,Low
EMP_00539,Sales,Mid,11.5,0.83,0,10,10.8,5.0,3.1,Medium
EMP_00540,Engineering,Mid,9.8,0.44,11,15,12.1,1.5,3.8,Low
EMP_00541,HR,Junior,2.5,0.59,2,17,8.8,4.4,5.0,High
EMP_00542,Sales,Mid,12.4,0.81,0,10,6.6,3.6,4.0,Medium
EMP_00543,Engineering,Senior,14.9,0.86,10,21,10.2,3.1,3.3,Medium
EMP_00544,Marketing,Senior,15.5,0.86,0,17,7.8,4.2,3.7,High
EMP_00545,Sales,Mid,18.2,0.83,0,18,7.2,3.2,3.2,Medium
EMP_00546,Engineering,Junior,8.5,0.66,11,23,8.7,2.6,3.4,Low
EMP_00547,Engineering,Junior,19.1,0.87,9,20,11.0,3.6,3.4,Medium
EMP_00548,Marketing,Junior,17.4,0.63,0,14,8.0,3.5,3.9,Medium
EMP_00549,Sales,Junior,6.3,0.54,1,17,8.2,2.9,4.2,Medium
EMP_00550,Marketing,Junior,3.6,0.65,2,18,5.9,3.0,5.0,High
EMP_00551,Sales,Junior,9.0,0.72,1,11,8.4,3.2,4.0,Medium
EMP_00552,Customer Support,Mid,8.3,0.41,1,20,9.2,2.2,2.6,Low
EMP_00553,Sales,Lead,11.7,0.79,0,12,8.1,2.1,2.5,Low
EMP_00554,Sales,Mid,11.9,0.83,0,11,8.2,4.2,3.4,High
EMP_00555,Customer Support,Senior,15.1,0.74,0,16,8.5,2.4,4.3,Medium
EMP_00556,Sales,Senior,10.4,1.0,0,16,6.6,3.5,3.3,Medium
EMP_00557,Engineering,Junior,2.5,0.52,12,18,4.8,2.0,3.3,Low
EMP_00558,Engineering,Senior,17.2,0.72,9,12,8.0,4.7,4.2,Medium
EMP_00559,Marketing,Junior,6.5,0.61,1,16,7.9,3.3,3.5,Low
EMP_00560,Sales,Mid,19.4,0.78,0,11,9.1,4.4,4.3,High
EMP_00561,Marketing,Mid,2.8,0.58,2,13,11.8,5.0,2.3,Medium
EMP_00562,Engineering,Lead,19.2,0.58,9,15,10.1,2.5,3.9,Medium
EMP_00563,Engineering,Junior,2.3,0.54,12,16,5.1,3.0,2.1,Low
EMP_00564,Engineering,Junior,5.0,0.64,11,10,12.0,4.2,3.7,Medium
EMP_00565,Engineering,Lead,1.4,0.8,12,16,9.2,3.0,4.2,Medium
EMP_00566,Sales,Junior,14.2,1.0,0,17,7.8,3.7,2.2,Medium
EMP_00567,Engineering,Mid,17.1,0.97,9,17,10.4,3.6,1.7,Medium
EMP_00568,Sales,Senior,9.0,0.57,1,17,4.4,1.6,4.2,Medium
EMP_00569,Customer Support,Senior,18.6,0.68,0,17,7.4,4.3,3.9,High
EMP_00570,Engineering,Lead,12.0,0.7,10,18,8.5,3.4,2.6,Low
EMP_00571,Sales,Lead,12.8,1.0,0,17,8.3,2.5,3.7,High
EMP_00572,Marketing,Junior,17.0,0.75,0,10,10.5,4.7,3.1,Medium
EMP_00573,Engineering,Senior,6.3,0.46,11,12,10.0,2.9,3.4,Low
EMP_00574,Sales,Mid,7.4,0.6,1,12,9.2,2.9,3.3,Low
EMP_00575,Customer Support,Mid,18.2,0.9,0,12,7.8,2.1,2.4,Low
EMP_00576,Customer Support,Junior,18.1,0.88,0,17,9.6,4.0,4.2,High
EMP_00577,Engineering,Mid,19.5,0.76,9,26,7.3,3.5,2.7,Low
EMP_00578,Customer Support,Lead,18.1,0.88,0,19,9.4,2.1,3.6,Medium
EMP_00579,Sales,Lead,3.0,0.29,2,8,7.1,3.7,4.0,Medium
EMP_00580,Engineering,Mid,16.6,0.78,9,13,8.6,4.2,2.8,High
EMP_00581,Sales,Junior,8.5,0.81,1,14,6.0,3.9,3.3,Medium
EMP_00582,HR,Mid,19.8,0.67,0,23,9.8,4.6,3.1,Medium
EMP_00583,Sales,Senior,9.7,0.57,1,21,7.5,3.0,4.9,Medium
EMP_00584,Engineering,Senior,11.3,0.43,10,13,6.1,4.9,4.2,Medium
EMP_00585,Sales,Mid,10.8,0.95,0,14,6.8,3.5,4.1,High
EMP_00586,Engineering,Junior,6.8,0.56,11,15,7.7,4.1,5.0,Medium
EMP_00587,Engineering,Mid,2.0,0.66,12,15,6.8,4.5,3.8,Medium
EMP_00588,Engineering,Mid,18.0,0.87,9,8,9.3,5.0,3.2,High
EMP_00589,Engineering,Lead,16.2,0.99,9,23,7.8,2.6,2.3,Medium
EMP_00590,Engineering,Mid,3.2,0.61,12,20,9.6,2.9,2.9,Low
EMP_00591,Engineering,Mid,15.6,0.68,9,19,7.8,3.7,3.6,Medium
EMP_00592,Sales,Mid,12.7,0.75,0,14,9.3,3.2,4.2,Medium
EMP_00593,Engineering,Junior,8.5,0.88,11,16,8.2,2.9,3.0,Medium
EMP_00594,Engineering,Lead,5.5,0.63,11,17,7.8,2.3,4.8,Medium
EMP_00595,Customer Support,Mid,17.3,0.63,0,20,6.6,3.6,2.3,Low
EMP_00596,Sales,Mid,14.2,0.51,0,11,8.3,4.1,3.2,Medium
EMP_00597,Marketing,Mid,11.2,0.53,0,20,9.3,3.8,3.8,Medium
EMP_00598,Engineering,Mid,12.4,0.85,10,15,7.2,2.2,3.6,Medium
EMP_00599,Engineering,Mid,2.3,0.57,12,13,8.2,2.2,3.9,Low
EMP_00600,Engineering,Senior,9.7,0.61,11,15,7.4,3.5,3.6,Medium
EMP_00601,Engineering,Junior,4.3,0.54,12,12,11.1,3.3,4.0,Medium
EMP_00602,Engineering,Mid,4.6,0.66,12,13,8.7,3.2,3.3,Low
EMP_00603,Engineering,Junior,13.4,0.7,10,25,8.3,3.3,3.3,Medium
EMP_00604,Engineering,Mid,18.3,0.74,9,19,7.5,3.1,2.8,Medium
EMP_00605,Engineering,Junior,8.4,0.89,11,16,9.5,3.6,5.0,High
EMP_00606,Sales,Mid,4.6,0.88,2,14,8.2,4.4,3.4,Medium
EMP_00607,Engineering,Senior,13.2,0.49,10,20,8.1,2.8,3.8,Low
EMP_00608,Engineering,Senior,17.5,0.82,9,16,8.1,3.9,3.3,Medium
EMP_00609,Sales,Mid,15.1,0.63,0,12,6.5,3.6,4.8,High
EMP_00610,Marketing,Mid,17.4,0.74,0,18,10.4,2.1,3.5,Medium
EMP_00611,Engineering,Junior,11.0,0.76,10,9,9.6,3.0,3.8,Medium
EMP_00612,Marketing,Mid,15.2,0.72,0,19,8.2,3.5,2.8,Medium
EMP_00613,Sales,Senior,3.2,0.67,2,7,8.0,5.0,4.9,High
EMP_00614,Engineering,Junior,7.3,0.77,11,19,6.9,2.9,3.7,Low
EMP_00615,Customer Support,Mid,8.1,0.73,1,17,6.0,3.0,4.9,Medium
EMP_00616,Customer Support,Senior,10.5,0.61,0,9,6.9,3.8,3.0,High
EMP_00617,Engineering,Senior,18.6,0.69,9,12,9.9,3.4,3.1,Medium
EMP_00618,Engineering,Junior,17.5,0.56,9,11,7.6,2.5,3.1,Low
EMP_00619,Customer Support,Mid,3.1,0.5,2,15,9.8,2.1,3.3,Low
EMP_00620,Marketing,Junior,3.9,0.93,2,9,8.2,2.0,4.0,Medium
EMP_00621,Engineering,Junior,7.5,0.56,11,22,6.9,4.2,1.9,Low
EMP_00622,Engineering,Lead,6.2,0.48,11,15,7.1,2.7,3.5,Low
EMP_00623,Engineering,Senior,12.5,0.77,10,19,8.6,5.0,2.9,Medium
EMP_00624,Sales,Senior,18.1,0.76,0,12,5.8,3.1,2.8,Medium
EMP_00625,Sales,Junior,19.3,0.76,0,14,7.0,4.1,3.9,High
EMP_00626,Engineering,Senior,13.2,0.94,10,17,7.5,2.6,3.7,Low
EMP_00627,Sales,Mid,16.8,0.85,0,10,9.4,3.7,4.2,High
EMP_00628,Marketing,Mid,10.7,0.63,0,11,8.6,4.6,3.8,High
EMP_00629,Engineering,Mid,4.6,0.58,12,18,8.5,3.2,3.6,Low
EMP_00630,Engineering,Junior,10.7,0.63,10,17,8.9,2.6,3.1,Low
EMP_00631,Marketing,Senior,11.3,0.84,0,10,9.8,3.2,2.8,Medium
EMP_00632,Customer Support,Mid,15.0,0.7,0,12,8.3,3.3,4.0,Medium
EMP_00633,Sales,Junior,4.8,0.38,2,14,6.6,2.7,3.3,Low
EMP_00634,Sales,Junior,7.7,0.67,1,16,8.5,4.8,3.8,High
EMP_00635,Engineering,Junior,7.6,0.45,11,11,6.9,3.5,3.5,Low
EMP_00636,Sales,Junior,19.2,1.0,0,19,5.1,4.5,1.9,Medium
EMP_00637,Sales,Mid,9.2,0.55,1,13,8.5,4.4,3.9,High
EMP_00638,Engineering,Senior,15.2,0.73,9,15,9.0,4.9,3.0,Medium
EMP_00639,Engineering,Junior,15.1,0.79,9,22,8.7,2.5,4.2,Medium
EMP_00640,Engineering,Junior,5.7,0.61,11,12,9.0,4.0,2.0,Low
EMP_00641,Engineering,Mid,11.7,0.67,10,17,9.9,3.1,5.0,High
EMP_00642,Engineering,Senior,17.9,0.84,9,13,6.7,3.4,3.0,Medium
EMP_00643,Engineering,Mid,9.8,0.93,11,16,7.6,2.6,3.9,Medium
EMP_00644,Engineering,Mid,18.9,0.9,9,10,6.3,5.0,2.9,Medium
EMP_00645,Engineering,Mid,4.7,0.87,12,15,8.9,2.9,3.0,Low
